"Category";"Asset_Name";"Full_Path";"Play_Length";"Skeleton";"Description";"Curated";"Since"
"Drowsiness";"BP_Danielle_NightRide_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-08-02/NightRide_01_Subscenes/Animation/BP_Danielle_NightRide_01_0_1.BP_Danielle_NightRide_01_0_1";"491";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_NightRide_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-08-02/NightRide_01_Subscenes/Animation/BP_Danielle_NightRide_01_0_1_2.BP_Danielle_NightRide_01_0_1_2";"491";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_NightRide_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-08-02/NightRide_01_Subscenes/Animation/BP_Danielle_NightRide_01_0_1_2_3.BP_Danielle_NightRide_01_0_1_2_3";"491";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09.BP_Danielle_Scene_1_09";"7,67";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0.BP_Danielle_Scene_1_09_0";"7,67";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1.BP_Danielle_Scene_1_09_0_1";"7,67";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1_2";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1_2.BP_Danielle_Scene_1_09_0_1_2";"7,67";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1_2_3";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1_2_3.BP_Danielle_Scene_1_09_0_1_2_3";"7,67";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1_2_3_4";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1_2_3_4.BP_Danielle_Scene_1_09_0_1_2_3_4";"7,67";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1_2_3_4_5";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1_2_3_4_5.BP_Danielle_Scene_1_09_0_1_2_3_4_5";"7,67";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1_2_3_4_5_6";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1_2_3_4_5_6.BP_Danielle_Scene_1_09_0_1_2_3_4_5_6";"7,67";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1_2_3_4_5_6_7";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1_2_3_4_5_6_7.BP_Danielle_Scene_1_09_0_1_2_3_4_5_6_7";"7,67";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_09_0_1_2_3_4_5_6_7_8";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_09_Subscenes/Animation/BP_Danielle_Scene_1_09_0_1_2_3_4_5_6_7_8.BP_Danielle_Scene_1_09_0_1_2_3_4_5_6_7_8";"7,67";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_10";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_10_Subscenes/Animation/BP_Danielle_Scene_1_10.BP_Danielle_Scene_1_10";"13,7";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_10_0";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_10_Subscenes/Animation/BP_Danielle_Scene_1_10_0.BP_Danielle_Scene_1_10_0";"13,7";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_10_0_1";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_10_Subscenes/Animation/BP_Danielle_Scene_1_10_0_1.BP_Danielle_Scene_1_10_0_1";"13,7";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_10_0_1_2";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_10_Subscenes/Animation/BP_Danielle_Scene_1_10_0_1_2.BP_Danielle_Scene_1_10_0_1_2";"13,7";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_10_0_1_2_3";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_10_Subscenes/Animation/BP_Danielle_Scene_1_10_0_1_2_3.BP_Danielle_Scene_1_10_0_1_2_3";"13,7";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_11";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_11_Subscenes/Animation/BP_Danielle_Scene_1_11.BP_Danielle_Scene_1_11";"8,12";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_11_0";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_11_Subscenes/Animation/BP_Danielle_Scene_1_11_0.BP_Danielle_Scene_1_11_0";"8,12";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_11_0_1";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_11_Subscenes/Animation/BP_Danielle_Scene_1_11_0_1.BP_Danielle_Scene_1_11_0_1";"8,12";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_11_0_1_2";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_11_Subscenes/Animation/BP_Danielle_Scene_1_11_0_1_2.BP_Danielle_Scene_1_11_0_1_2";"8,12";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_11_0_1_2_3";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_11_Subscenes/Animation/BP_Danielle_Scene_1_11_0_1_2_3.BP_Danielle_Scene_1_11_0_1_2_3";"8,12";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_12";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_12_Subscenes/Animation/BP_Danielle_Scene_1_12.BP_Danielle_Scene_1_12";"27,1";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_12_0";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_12_Subscenes/Animation/BP_Danielle_Scene_1_12_0.BP_Danielle_Scene_1_12_0";"27,1";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_13";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_13_Subscenes/Animation/BP_Danielle_Scene_1_13.BP_Danielle_Scene_1_13";"25,5";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_13_0";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_13_Subscenes/Animation/BP_Danielle_Scene_1_13_0.BP_Danielle_Scene_1_13_0";"25,5";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_13_0_1";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_13_Subscenes/Animation/BP_Danielle_Scene_1_13_0_1.BP_Danielle_Scene_1_13_0_1";"25,5";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_13_0_1_2";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_13_Subscenes/Animation/BP_Danielle_Scene_1_13_0_1_2.BP_Danielle_Scene_1_13_0_1_2";"25,5";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Scene_1_13_0_1_2_3";"/Game/Animations/Capture_Animations/2021-11-22/Scene_1_13_Subscenes/Animation/BP_Danielle_Scene_1_13_0_1_2_3.BP_Danielle_Scene_1_13_0_1_2_3";"25,5";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Sing_01";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Sing_01_Subscenes/Animation/BP_Danielle_Sing_01.BP_Danielle_Sing_01";"24,1";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Sing_01_0";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Sing_01_Subscenes/Animation/BP_Danielle_Sing_01_0.BP_Danielle_Sing_01_0";"24,1";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Sing_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Sing_01_Subscenes/Animation/BP_Danielle_Sing_01_0_1.BP_Danielle_Sing_01_0_1";"24,1";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Sing_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Sing_01_Subscenes/Animation/BP_Danielle_Sing_01_0_1_2.BP_Danielle_Sing_01_0_1_2";"24,1";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Sing_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Sing_01_Subscenes/Animation/BP_Danielle_Sing_01_0_1_2_3.BP_Danielle_Sing_01_0_1_2_3";"24,1";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Agitated_01";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Agitated_01_Subscenes/Animation/BP_Danielle_Speak_Agitated_01.BP_Danielle_Speak_Agitated_01";"17,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Agitated_01_0";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Agitated_01_Subscenes/Animation/BP_Danielle_Speak_Agitated_01_0.BP_Danielle_Speak_Agitated_01_0";"17,2";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Agitated_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Agitated_01_Subscenes/Animation/BP_Danielle_Speak_Agitated_01_0_1.BP_Danielle_Speak_Agitated_01_0_1";"17,2";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Agitated_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Agitated_01_Subscenes/Animation/BP_Danielle_Speak_Agitated_01_0_1_2.BP_Danielle_Speak_Agitated_01_0_1_2";"17,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Agitated_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Agitated_01_Subscenes/Animation/BP_Danielle_Speak_Agitated_01_0_1_2_3.BP_Danielle_Speak_Agitated_01_0_1_2_3";"17,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Normal_01";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Normal_01_Subscenes/Animation/BP_Danielle_Speak_Normal_01.BP_Danielle_Speak_Normal_01";"19,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Normal_01_0";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Normal_01_Subscenes/Animation/BP_Danielle_Speak_Normal_01_0.BP_Danielle_Speak_Normal_01_0";"19,2";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Normal_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Normal_01_Subscenes/Animation/BP_Danielle_Speak_Normal_01_0_1.BP_Danielle_Speak_Normal_01_0_1";"19,2";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Normal_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Normal_01_Subscenes/Animation/BP_Danielle_Speak_Normal_01_0_1_2.BP_Danielle_Speak_Normal_01_0_1_2";"19,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Normal_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Normal_01_Subscenes/Animation/BP_Danielle_Speak_Normal_01_0_1_2_3.BP_Danielle_Speak_Normal_01_0_1_2_3";"19,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Quiet_01";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Quiet_01_Subscenes/Animation/BP_Danielle_Speak_Quiet_01.BP_Danielle_Speak_Quiet_01";"17,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Quiet_01_0";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Quiet_01_Subscenes/Animation/BP_Danielle_Speak_Quiet_01_0.BP_Danielle_Speak_Quiet_01_0";"17,2";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Quiet_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Quiet_01_Subscenes/Animation/BP_Danielle_Speak_Quiet_01_0_1.BP_Danielle_Speak_Quiet_01_0_1";"17,2";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Quiet_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Quiet_01_Subscenes/Animation/BP_Danielle_Speak_Quiet_01_0_1_2.BP_Danielle_Speak_Quiet_01_0_1_2";"17,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Quiet_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Quiet_01_Subscenes/Animation/BP_Danielle_Speak_Quiet_01_0_1_2_3.BP_Danielle_Speak_Quiet_01_0_1_2_3";"17,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Yell_01";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Yell_01_Subscenes/Animation/BP_Danielle_Speak_Yell_01.BP_Danielle_Speak_Yell_01";"6,46";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Yell_01_0";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Yell_01_Subscenes/Animation/BP_Danielle_Speak_Yell_01_0.BP_Danielle_Speak_Yell_01_0";"6,46";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Yell_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Yell_01_Subscenes/Animation/BP_Danielle_Speak_Yell_01_0_1.BP_Danielle_Speak_Yell_01_0_1";"6,46";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Yell_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Yell_01_Subscenes/Animation/BP_Danielle_Speak_Yell_01_0_1_2.BP_Danielle_Speak_Yell_01_0_1_2";"6,46";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_Speak_Yell_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Speak_Yell_01_Subscenes/Animation/BP_Danielle_Speak_Yell_01_0_1_2_3.BP_Danielle_Speak_Yell_01_0_1_2_3";"6,46";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn-Suppressed_01";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn-Suppressed_01_Subscenes/Animation/BP_Danielle_Yawn-Suppressed_01.BP_Danielle_Yawn-Suppressed_01";"20,5";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn-Suppressed_01_0";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn-Suppressed_01_Subscenes/Animation/BP_Danielle_Yawn-Suppressed_01_0.BP_Danielle_Yawn-Suppressed_01_0";"20,5";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character tries to suppress yawn (face only)";"TRUE";"v1.6"
"Drowsiness";"BP_Danielle_Yawn-Suppressed_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn-Suppressed_01_Subscenes/Animation/BP_Danielle_Yawn-Suppressed_01_0_1.BP_Danielle_Yawn-Suppressed_01_0_1";"20,5";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn-Suppressed_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn-Suppressed_01_Subscenes/Animation/BP_Danielle_Yawn-Suppressed_01_0_1_2.BP_Danielle_Yawn-Suppressed_01_0_1_2";"20,5";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn-Suppressed_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn-Suppressed_01_Subscenes/Animation/BP_Danielle_Yawn-Suppressed_01_0_1_2_3.BP_Danielle_Yawn-Suppressed_01_0_1_2_3";"20,5";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn_Medium_01";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn_Medium_01_Subscenes/Animation/BP_Danielle_Yawn_Medium_01.BP_Danielle_Yawn_Medium_01";"17,4";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn_Medium_01_0";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn_Medium_01_Subscenes/Animation/BP_Danielle_Yawn_Medium_01_0.BP_Danielle_Yawn_Medium_01_0";"17,4";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character yawns (face only)";"TRUE";"v1.6"
"Drowsiness";"BP_Danielle_Yawn_Medium_01_0_1";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn_Medium_01_Subscenes/Animation/BP_Danielle_Yawn_Medium_01_0_1.BP_Danielle_Yawn_Medium_01_0_1";"17,4";"/Game/MetaHumans/Common/Female/Medium/UnderWeight/Tops/Sweater/f_med_unw_top_sweater_nrm_Skeleton.f_med_unw_top_sweater_nrm_Skeleton";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn_Medium_01_0_1_2";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn_Medium_01_Subscenes/Animation/BP_Danielle_Yawn_Medium_01_0_1_2.BP_Danielle_Yawn_Medium_01_0_1_2";"17,4";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Drowsiness";"BP_Danielle_Yawn_Medium_01_0_1_2_3";"/Game/Animations/Capture_Animations/Takes/2022-07-27/Yawn_Medium_01_Subscenes/Animation/BP_Danielle_Yawn_Medium_01_0_1_2_3.BP_Danielle_Yawn_Medium_01_0_1_2_3";"17,4";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_01_0";"/Game/Animations/Capture_Animations/16_03_2022/andrea_01_Subscenes/Animation/BP_Danielle_andrea_01_0.BP_Danielle_andrea_01_0";"66,3";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_02_0";"/Game/Animations/Capture_Animations/16_03_2022/andrea_02_Subscenes/Animation/BP_Danielle_andrea_02_0.BP_Danielle_andrea_02_0";"7,38";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_02_0_Montage";"/Game/Animations/Capture_Animations/16_03_2022/andrea_02_Subscenes/Animation/BP_Danielle_andrea_02_0_Montage.BP_Danielle_andrea_02_0_Montage";"7,38";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_03_0";"/Game/Animations/Capture_Animations/16_03_2022/andrea_03_Subscenes/Animation/BP_Danielle_andrea_03_0.BP_Danielle_andrea_03_0";"18,6";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_04_0";"/Game/Animations/Capture_Animations/16_03_2022/andrea_04_Subscenes/Animation/BP_Danielle_andrea_04_0.BP_Danielle_andrea_04_0";"21,1";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_05_0";"/Game/Animations/Capture_Animations/16_03_2022/andrea_05_Subscenes/Animation/BP_Danielle_andrea_05_0.BP_Danielle_andrea_05_0";"19,4";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_06_0";"/Game/Animations/Capture_Animations/16_03_2022/andrea_06_Subscenes/Animation/BP_Danielle_andrea_06_0.BP_Danielle_andrea_06_0";"26,3";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"BP_Danielle_andrea_07_0";"/Game/Animations/Capture_Animations/16_03_2022/andrea_07_Subscenes/Animation/BP_Danielle_andrea_07_0.BP_Danielle_andrea_07_0";"13,1";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
